County,Precinct,Reg_Voters,DEM_Votes,REP_Votes,OTHR_Votes
Berkeley,PIMLICO,1138,173.17259830861704,528.1473160761847,1.1098835665489188
Berkeley,PINOPOLIS,1701,272.9732774366938,655.9671218326803,3.164245998857391
Berkeley,RUSSELLVILLE,1317,489.6935957578635,165.72057581048784,0.12716753703420586
Berkeley,SANGAREE 1,1084,227.6020180725315,282.86264554181383,1.1046694078550334
Berkeley,SANGAREE 2,1471,330.0245097644777,382.2361177048046,1.1420375451612124
Berkeley,SANGAREE 3,1226,318.36169202668236,345.8704828729371,0.11838071405006559
Berkeley,SHULERVILLE,340,107.18513481979771,128.38496262381616,0.03282988807261199
Berkeley,ST. STEPHEN 1,1357,506.59772926607496,139.41292435446624,1.1310298768074543
Berkeley,ST. STEPHEN 2,1431,367.12037625626624,310.54376916082623,3.138175205387964
Berkeley,STRATFORD 1,1608,333.5461670301021,342.0324114679305,0.15526605888458844
Berkeley,STRATFORD 2,1720,359.8777408530943,685.77098739107,2.166080610249684
Berkeley,STRATFORD 3,1944,459.5408884990787,521.2481392373488,4.187709712979876
Berkeley,STRATFORD 4,1597,379.02253031534394,490.5670156183364,0.15420391544694512
Berkeley,WASSAMASSAW 1,1262,318.07541218407266,321.3935965625176,0.1218568198459892
Berkeley,WASSAMASSAW 2,2138,490.7759360139044,691.4560296756439,3.2064420608801307
Berkeley,WESTVIEW 1,1373,275.35938266935955,524.0898637720576,0.1325748127167537
Berkeley,WESTVIEW 2,1638,390.97426716126074,573.3016728759143,3.158162813714525
Berkeley,WESTVIEW 3,1535,305.0711233776161,510.94387537516997,2.14821728879841
Berkeley,BEVERLY HILLS,1206,325.4096252725766,255.02430860094788,0.11644954416344136
Berkeley,HOWE HALL 1,2010,600.6827087876277,421.04051433491315,1.1940825736057357
Berkeley,HOWE HALL 2,1063,280.6023479807205,267.9741625562252,2.102641679474078
Berkeley,LIBERTY HALL,2190,693.2513095745794,538.6560827828158,0.21146310258535367
Berkeley,MEDWAY,3614,1070.0384624669086,781.9036909484458,3.3489623985129993
Berkeley,WHITESVILLE 1,2599,666.7210746960419,582.9603466449946,1.2509555267668193
Berkeley,WHITESVILLE 2,1594,328.87972030222807,441.4400894775381,1.1539142399639515
Berkeley,DANIEL ISLAND 3,1712,458.496914151452,488.4325176822743,0.1653081422950345
Berkeley,DANIEL ISLAND 4,2469,606.5326407943545,751.4602138770649,1.2384029225037618
Berkeley,THE VILLAGE,2195,449.4893262631058,667.8676263508131,0.21194589505700973
Berkeley,YELLOW HOUSE,2009,522.6351054499223,531.9982056213137,0.19398601511140437
Berkeley,CANE BAY,5568,1196.0553843430403,1524.5749173217891,4.537637696436187
Berkeley,DISCOVERY,1752,536.4010476596635,450.12486622625266,1.169170482068283
Berkeley,FOX BANK,2091,514.5385791417559,594.4675201364694,0.2019038116465637
Berkeley,HANAHAN 5,1268,231.3610322103044,548.6474488441144,2.1224361708119766
Berkeley,MOULTRIE,1282,483.02747893817843,163.2397708345068,0.12378798973261344
Berkeley,OLD 52,1124,232.50615158074302,290.5549940857922,2.108531747628282
Berkeley,ROYLE,1230,285.5521053775035,366.0397177273349,0.11876694802739043
Berkeley,SEVENTY EIGHT,1484,320.6433531546465,375.7861309815976,0.1432928055875182
Berkeley,STONE LAKE,1314,288.5507857447476,448.5936496696895,2.126877861551212
Berkeley,STRATFORD 5,1352,355.3597125775485,281.2013807864689,1.1305470843357983
Berkeley,WESTVIEW 4,1438,349.45359962020325,484.83993015602243,2.1388511148482823
Berkeley,FOSTER CREEK 1,1116,260.12532487910073,313.2165243769965,0.10775927967363227
Berkeley,FOSTER CREEK 2,1670,415.4975739678299,599.655551711097,1.1612526855331236
Berkeley,FOSTER CREEK 3,1523,396.49988332515267,499.43617081197647,2.1470585868664354
Berkeley,HARBOUR LAKE,1706,490.21129412522026,242.17866540067752,2.1647287913290474
Berkeley,ST. JAMES,1421,356.64434287921335,383.12068202483164,1.1372096204446518
Berkeley,SEDGEFIELD 1,1421,380.64434287921335,337.12068202483164,1.1372096204446518
Berkeley,SEDGEFIELD 2,1157,277.07706172501753,289.95118163457437,0.11171817794121197
Berkeley,TRAMWAY,2127,487.2522992991463,639.9906338260498,2.2053799174424875
Berkeley,WEATHERSTONE,1614,429.83178705633384,389.2862637495273,3.155845409850576
Berkeley,CYPRESS,2062,572.1580823483025,507.240567442085,3.1991036153109587
Berkeley,NORTH CREEK,124,28.902813875455635,49.24628048633295,0.011973253297070255
Calhoun,Bethel,879,193.57580487804879,320.8169756097561,0.17151219512195123
Calhoun,Cameron,679,237.20019512195123,210.89502439024392,0.1324878048780488
Calhoun,Center Hill,1077,346.79765853658535,277.6597073170732,1.2101463414634146
Calhoun,Creston,208,59.99063414634146,76.23882926829268,0.04058536585365854
Calhoun,Dixie,2034,725.3699512195122,273.56624390243906,2.3968780487804877
Calhoun,Fall Branch,482,146.05521951219512,158.09190243902438,0.09404878048780488
Calhoun,Fort Motte,242,85.60448780487805,73.58556097560975,0.04721951219512195
Calhoun,Lone Star,1007,228.4161951219512,258.8870243902439,1.1964878048780487
Calhoun,Midway,297,69.83278048780488,141.7640975609756,0.057951219512195125
Calhoun,Murph Hill,422,152.44253658536587,109.71531707317074,0.08234146341463415
Calhoun,Sandy Run,1545,374.77658536585363,619.1970731707318,0.30146341463414633
Calhoun,St. Matthews,1378,369.93795121951223,431.582243902439,0.2688780487804878
Charleston,Awendaw,1314,434.7789958278332,348.9782250191057,1.1777759901125864
Charleston,Christ Church,912,288.7461523553911,245.03968129179938,0.12338790181330193
Charleston,Isle Of Palms 1A,1042,295.39856442359377,384.4576183180427,4.140976089571777
Charleston,Isle of Palms 1B,1408,420.20458609253365,513.3419640996201,0.19049360279948369
Charleston,Isle of Palms 1C,1622,423.3862490355749,620.5530296658976,3.2194464657249733
Charleston,Sullivans Island,1648,629.7167314492154,544.0366170711462,4.222964103276668
Charleston,McClellanville,1568,676.5460163303215,327.47173274730415,1.2121406031176067
Charleston,Deer Park 1A,1313,383.68936188884703,187.92116396505764,0.17764069636059807
Charleston,Deer Park 1B,3078,741.893264199445,481.63392435982286,1.416434168619894
Charleston,Deer Park 2A,2782,711.3616182595373,497.7438523616073,2.376387218031366
Charleston,Deer Park 2B,1900,523.3044840737314,290.4160026912487,0.2570581287777124
Charleston,Deer Park 2C,1010,292.53027837603616,237.63166458850588,3.136646689508152
Charleston,Deer Park 3,1921,688.1867967924411,309.61428482625723,1.259899297569466
Charleston,Lincolnville,1744,587.3215895918883,409.5144782597567,0.2359523034675423
Charleston,Ladson,2808,821.6921006731778,467.2274397668559,2.379904855583061
Charleston,Edisto Island,1491,504.6442030283861,431.0780315856062,2.20172298421451
Charleston,Wadmalaw Island 1,1056,386.65343956940023,277.2564730747151,2.142870202099613
Charleston,Wadmalaw Island 2,1115,443.9418419695845,246.62307526354857,1.1508525334669206
Charleston,Kiawah Island,1771,468.74170594451493,692.0551267190534,2.2396052347712256
Charleston,Town of Seabrook,2079,677.3489591522566,819.6299313658453,3.2812757103836128
Charleston,Folly Beach 1,1011,390.61991231502236,307.6887256425539,1.1367819832601407
Charleston,Folly Beach 2,1237,444.8771825258978,409.5845238574077,0.1673583712094896
Charleston,Charleston 1,798,224.52788331096718,302.53472113032444,3.107964414086639
Charleston,Charleston 2,948,247.97297415889335,311.0938792375283,0.12825847688487965
Charleston,Charleston 3,1054,383.47417169142784,306.142350966619,1.1425996145956363
Charleston,Charleston 4,936,319.8973668910593,203.40914658895198,0.1266349518610204
Charleston,Charleston 5,942,325.43517052497634,213.75151291324013,0.12744671437295002
Charleston,Charleston 6,1293,417.89668310912356,253.77994288409712,1.1749348213208326
Charleston,Charleston 7,1404,425.8460503365889,231.11371988342796,1.1899524277915305
Charleston,Charleston 8,1148,457.89976195612826,105.50609004713343,0.15531722728253358
Charleston,Charleston 9,960,359.0485814267275,125.7786118861046,0.1298820019087389
Charleston,Charleston 10,848,257.0095802602759,85.38777383272573,1.1147291016860528
Charleston,Charleston 11,1575,491.17345390322475,238.87116012564036,1.2130876593815247
Charleston,Charleston 12,1373,538.0673982280175,188.3448272079392,0.18575832147989427
Charleston,Charleston 13,1202,537.7399946613817,118.58738696572681,0.16262308988990015
Charleston,Charleston 14,1124,391.74854742046006,118.1366247499808,0.1520701772348151
Charleston,Charleston 15,1304,450.8826564379715,99.40761447862542,1.1764230525927037
Charleston,Charleston 16,1180,546.7680480036859,141.33204377667022,0.1596466273461582
Charleston,Charleston 17,1228,494.0704770750222,141.07097437097548,0.16614072744159517
Charleston,Charleston 18,1434,616.5350685061742,120.82555150486874,0.1940112403511787
Charleston,Charleston 19,803,366.97605300589805,81.82002640056459,1.1086408828465806
Charleston,Charleston 20,1294,622.9863170481098,196.83700393814516,1.1750701150728209
Charleston,Charleston 21,718,298.35716819207323,71.96983680648239,0.09714091392757762
Charleston,Mt. Pleasant 1,1497,507.18200666230314,517.4203979098944,3.20253474672644
Charleston,Mt. Pleasant 2,1199,334.4710928444232,311.41620380358273,0.16221720863393535
Charleston,Mt. Pleasant 3,1651,513.985633266174,397.2078002332903,2.223369984532633
Charleston,Mt. Pleasant 4,1592,491.6972308659897,415.8411980444568,0.2153876531653253
Charleston,Mt. Pleasant 5,1338,364.9302103635014,469.3476903162583,1.1810230401603048
Charleston,Mt. Pleasant 6,2075,539.9904233963119,527.4016871496532,1.2807345353756596
Charleston,Mt. Pleasant 7,994,302.0961353522574,248.71868772373747,0.13448198947634005
Charleston,Mt. Pleasant 8,907,242.2979826604602,255.75437602155924,0.12271143305336059
Charleston,Mt. Pleasant 9,1082,285.9839219830408,300.74006047996374,0.14638783965130778
Charleston,Mt. Pleasant 10,1009,252.44064443705003,299.5746035344579,1.1365113957561641
Charleston,Mt. Pleasant 11,1193,355.93328921050613,307.0738374792946,0.16140544612200572
Charleston,Mt. Pleasant 12,2214,617.4495409153902,499.33317366232876,0.29954036690202906
Charleston,Mt. Pleasant 13,1212,356.6363340512434,296.15799750620704,2.163976027409783
Charleston,Mt. Pleasant 14,1496,409.092372723317,366.36333685584634,0.20239945297445142
Charleston,Mt. Pleasant 15,2398,694.9421856888464,701.8324076071655,1.3244344172678706
Charleston,Mt. Pleasant 16,777,202.64557059225754,288.3364389953159,0.10512324529488552
Charleston,Mt. Pleasant 17,2998,741.7225490805511,797.0690400359808,1.4056106684608325
Charleston,Mt. Pleasant 18,1201,354.6503607223955,446.5303259116788,0.16248779613791187
Charleston,Mt. Pleasant 19,2039,606.7636015928097,521.3474892039243,1.2758639603040818
Charleston,Mt. Pleasant 20,1482,403.83749757751053,350.564482099174,2.2005053404466155
Charleston,Mt. Pleasant 21,1722,376.3496429341924,366.25913507070015,0.23297584092380036
Charleston,Mt. Pleasant 22,1469,442.67225637069026,448.82268839654967,0.19874652167076814
Charleston,Mt. Pleasant 23,1815,568.6855992599067,435.5658130971665,1.2455581598587095
Charleston,Mt. Pleasant 24,826,233.0376336025801,234.13243064366918,1.1117526391423107
Charleston,Mt. Pleasant 25,1058,246.83270744737257,269.37059518281114,3.1431407896035894
Charleston,Mt. Pleasant 26,570,279.09134522211946,37.52480080737461,0.07711743863331372
Charleston,Mt. Pleasant 27,2811,762.9610024901364,943.3986229290001,1.380310736839026
Charleston,Mt. Pleasant 28,1206,352.0985304173264,397.8156311819189,2.163164264897853
Charleston,Mt. Pleasant 29,350,79.37187864516105,116.97136891680897,0.04735281319589438
Charleston,Mt. Pleasant 30,2053,641.0184767386161,778.1463439605966,1.2777580728319176
Charleston,Mt. Pleasant 31,1467,374.4929884927179,402.7085662884536,0.1984759341667916
Charleston,Mt. Pleasant 32,2811,668.9610024901364,945.3986229290001,2.380310736839026
Charleston,Mt. Pleasant 33,4121,960.3814625620248,1464.1486037319137,1.5575455519436594
Charleston,Mt. Pleasant 34,1716,423.8118393002753,500.916768746412,0.23216407841187073
Charleston,Mt. Pleasant 35,4811,1169.2288804624852,1414.5207310250512,3.6508982408155655
Charleston,Mt. Pleasant 36,1816,519.7752331988928,508.62287415121455,0.2456934536106977
Charleston,Mt. Pleasant 37,3581,1045.9791355094908,947.3356345459797,0.48448692586999365
Charleston,Mt. Pleasant 38,1731,379.156348385068,470.7726845571324,1.2341934846916949
Charleston,Mt. Pleasant 39,2941,735.6134145583391,984.8165599552434,0.3978989245975011
Charleston,James Island 1A,2035,701.405065836865,434.11924498773215,0.27532278529612875
Charleston,James Island 1B,960,407.0485814267275,115.7786118861046,1.1298820019087388
Charleston,James Island 3,887,443.50530388073673,101.61315494059873,0.12000555801359519
Charleston,James Island 5A,1415,419.83202366543685,441.74139147795626,1.1914406590634017
Charleston,James Island 5B,800,194.70715118893958,253.6488432384205,2.1082350015906157
Charleston,James Island 6,1603,549.6832041948376,409.4688696389851,1.2168758844371963
Charleston,James Island 7,2076,634.0800573352981,500.4587482037012,1.280869829127648
Charleston,James Island 8A,1561,462.91857875741835,264.072305368968,0.21119354685368896
Charleston,James Island 8B,2165,648.0574779050677,374.5371820139755,0.29291097305460384
Charleston,James Island 9,1497,498.18200666230314,334.42039790989435,2.20253474672644
Charleston,James Island 10,1623,501.47588297456116,406.61009071994556,0.21958175947696168
Charleston,James Island 11,1836,545.5679119786163,425.76409523217507,1.248399328650463
Charleston,James Island 12,1295,354.0759509870959,365.8940649921932,0.17520540882480923
Charleston,James Island 13,1538,434.85699816073634,399.7599011258634,0.20808179055795875
Charleston,James Island 14,901,305.76017902654314,338.41200969727106,0.12189967054143097
Charleston,James Island 15,1655,572.3441690221186,408.43604444948244,1.2239111595405863
Charleston,James Island 17,1892,588.587412561842,429.9595142588645,1.2559757787618062
Charleston,James Island 19,1649,587.8063653882016,370.0936781251943,1.2230993970286566
Charleston,James Island 20,1550,565.9326054285704,324.4446337744397,1.209705315581818
Charleston,James Island 22,1522,575.4228551369575,347.846924261095,1.2059170905261465
Charleston,Johns Island 1A,1846,403.464251368478,420.3347057726553,0.2497522661703458
Charleston,Johns Island 1B,1899,539.2148501347452,327.35894163720064,0.2569228350257241
Charleston,Johns Island 2,4615,1161.660628421195,930.3367644316382,3.6243806654258646
Charleston,Johns Island 3A,3026,1008.2322993721639,856.6667495493256,1.409398893516504
Charleston,Johns Island 3B,1588,524.338695110045,461.6129538282647,0.21484647815737223
Charleston,Johns Island 4,1127,382.0174492374186,239.30780791212487,0.15247605849077991
Charleston,St. Pauls 1,809,398.5138566398151,153.16239272485274,2.1094526453585103
Charleston,St. Pauls 2A,858,296.90591965013766,190.958384373206,0.11608203920593536
Charleston,St. Pauls 2B,1354,462.3643533872802,304.2606671810267,0.18318774019211712
Charleston,St. Pauls 3,1879,446.42217135502176,697.2177205562401,1.2542169599859587
Charleston,St. Pauls 4,1593,656.786864804976,255.8982590985048,1.2155229469173137
Charleston,St. Pauls 5,1003,290.90284080313296,273.2322372101697,0.13569963324423448
Charleston,St. Pauls 6,1945,488.3380113281093,595.9837501234099,1.2631463476171845
Charleston,St. Andrews 1,689,199.7577839614742,108.31506623908966,0.0932173951199178
Charleston,St. Andrews 2,1231,450.33937889198074,207.24215753311955,0.16654660869755997
Charleston,St. Andrews 3,1354,545.3643533872802,187.2606671810267,1.1831877401921171
Charleston,St. Andrews 4,1433,439.44543456718793,362.7684904508207,1.1938759465991904
Charleston,St. Andrews 5,1231,432.33937889198074,295.24215753311955,1.16654660869756
Charleston,St. Andrews 6,1211,351.54670011225727,432.10093645215903,0.16384073365779458
Charleston,St. Andrews 7,1642,552.1789278152985,480.6942507468581,0.22215234076473878
Charleston,St. Andrews 8,863,314.35408934506853,90.24368964344612,0.11675850796587672
Charleston,St. Andrews 9,1235,526.6979146479255,107.47040174931165,1.167087783705513
Charleston,St. Andrews 10,1113,395.7625740916122,249.50895315545253,1.150581945962944
Charleston,St. Andrews 11,931,289.4491971961284,294.12384131871187,0.12595848310107907
Charleston,St. Andrews 12,1022,337.6058856438703,318.3163972370822,0.1382702145320116
Charleston,St. Andrews 13,1182,359.9473158816582,321.4461658847663,2.1599172148501347
Charleston,St. Andrews 14,1397,479.21861276368566,375.7142925050918,1.1890053715276128
Charleston,St. Andrews 15,1343,430.3783800584323,143.63299558649842,0.18169950892024617
Charleston,St. Andrews 16,1026,325.96442139981497,277.54464145327427,1.1388113895399647
Charleston,St. Andrews 17,1617,461.9380793406441,494.2677243956574,3.218769996965032
Charleston,St. Andrews 18,1749,641.7697592868191,244.79978352999683,1.2366287722274836
Charleston,ST. ANDREWS 19,319,132.59322653658964,35.20247624132017,0.04315870688425802
Charleston,St. Andrews 20,2651,700.6195722523485,437.26885428131595,2.358663736520903
Charleston,St. Andrews 21,877,275.608964490875,205.04254440011846,0.11865262049371249
Charleston,St. Andrews 22,1142,303.3619583222112,259.16372372284525,1.154505464770604
Charleston,St. Andrews 23,1076,295.4461183491237,164.39769415567557,0.14557607713937815
