lbl_SanpshotDate,,,,,,,,
Report Data as of 10/25/2020,,,,,,,,
,,,,,,,,
CountyName,RegisteredPrecinctID,PrecinctName,RaceTotal3,RaceName,RaceTotal,Textbox13,RaceTotal1,RaceTotal2
County: 02-AIKEN,24,New Holland,793,White,691,County Total,"123,442","89,735"
County: 02-AIKEN,24,New Holland,793,Asian,,County Total,"123,442","1,006"
County: 02-AIKEN,24,New Holland,793,Hispanic,7,County Total,"123,442","2,243"
County: 02-AIKEN,24,New Holland,793,Native American,,County Total,"123,442",245
County: 02-AIKEN,24,New Holland,793,Multiple,,County Total,"123,442",397
County: 02-AIKEN,24,New Holland,793,Other,4,County Total,"123,442",629
County: 02-AIKEN,24,New Holland,793,Unknown,,County Total,"123,442",102
County: 02-AIKEN,25,North Augusta No. 25,"1,798",Black/AA,472,County Total,"123,442","29,085"
County: 02-AIKEN,25,North Augusta No. 25,"1,798",White,"1,207",County Total,"123,442","89,735"
County: 02-AIKEN,25,North Augusta No. 25,"1,798",Asian,31,County Total,"123,442","1,006"
County: 02-AIKEN,25,North Augusta No. 25,"1,798",Hispanic,52,County Total,"123,442","2,243"
County: 02-AIKEN,25,North Augusta No. 25,"1,798",Native American,1,County Total,"123,442",245
County: 02-AIKEN,25,North Augusta No. 25,"1,798",Multiple,7,County Total,"123,442",397
County: 02-AIKEN,25,North Augusta No. 25,"1,798",Other,24,County Total,"123,442",629
County: 02-AIKEN,25,North Augusta No. 25,"1,798",Unknown,4,County Total,"123,442",102
County: 02-AIKEN,26,North Augusta No. 26,"1,260",Black/AA,452,County Total,"123,442","29,085"
County: 02-AIKEN,26,North Augusta No. 26,"1,260",White,757,County Total,"123,442","89,735"
County: 02-AIKEN,26,North Augusta No. 26,"1,260",Asian,7,County Total,"123,442","1,006"
County: 02-AIKEN,26,North Augusta No. 26,"1,260",Hispanic,25,County Total,"123,442","2,243"
County: 02-AIKEN,26,North Augusta No. 26,"1,260",Native American,1,County Total,"123,442",245
County: 02-AIKEN,26,North Augusta No. 26,"1,260",Multiple,4,County Total,"123,442",397
County: 02-AIKEN,26,North Augusta No. 26,"1,260",Other,13,County Total,"123,442",629
County: 02-AIKEN,26,North Augusta No. 26,"1,260",Unknown,1,County Total,"123,442",102
County: 02-AIKEN,27,North Augusta No. 27,"1,662",Black/AA,63,County Total,"123,442","29,085"
County: 02-AIKEN,27,North Augusta No. 27,"1,662",White,"1,559",County Total,"123,442","89,735"
County: 02-AIKEN,27,North Augusta No. 27,"1,662",Asian,17,County Total,"123,442","1,006"
County: 02-AIKEN,27,North Augusta No. 27,"1,662",Hispanic,15,County Total,"123,442","2,243"
County: 02-AIKEN,27,North Augusta No. 27,"1,662",Native American,2,County Total,"123,442",245
County: 02-AIKEN,27,North Augusta No. 27,"1,662",Multiple,5,County Total,"123,442",397
County: 02-AIKEN,27,North Augusta No. 27,"1,662",Other,1,County Total,"123,442",629
County: 02-AIKEN,27,North Augusta No. 27,"1,662",Unknown,,County Total,"123,442",102
County: 02-AIKEN,28,North Augusta No. 28,"1,253",Black/AA,62,County Total,"123,442","29,085"
County: 02-AIKEN,28,North Augusta No. 28,"1,253",White,"1,156",County Total,"123,442","89,735"
County: 02-AIKEN,28,North Augusta No. 28,"1,253",Asian,13,County Total,"123,442","1,006"
County: 02-AIKEN,28,North Augusta No. 28,"1,253",Hispanic,11,County Total,"123,442","2,243"
County: 02-AIKEN,28,North Augusta No. 28,"1,253",Native American,3,County Total,"123,442",245
County: 02-AIKEN,28,North Augusta No. 28,"1,253",Multiple,2,County Total,"123,442",397
County: 02-AIKEN,28,North Augusta No. 28,"1,253",Other,6,County Total,"123,442",629
County: 02-AIKEN,28,North Augusta No. 28,"1,253",Unknown,,County Total,"123,442",102
County: 02-AIKEN,29,North Augusta No. 29,"1,777",Black/AA,284,County Total,"123,442","29,085"
County: 02-AIKEN,29,North Augusta No. 29,"1,777",White,"1,407",County Total,"123,442","89,735"
County: 02-AIKEN,29,North Augusta No. 29,"1,777",Asian,19,County Total,"123,442","1,006"
County: 02-AIKEN,29,North Augusta No. 29,"1,777",Hispanic,39,County Total,"123,442","2,243"
County: 02-AIKEN,29,North Augusta No. 29,"1,777",Native American,,County Total,"123,442",245
County: 02-AIKEN,29,North Augusta No. 29,"1,777",Multiple,12,County Total,"123,442",397
County: 02-AIKEN,29,North Augusta No. 29,"1,777",Other,14,County Total,"123,442",629
County: 02-AIKEN,29,North Augusta No. 29,"1,777",Unknown,2,County Total,"123,442",102
County: 02-AIKEN,30,Oak Grove,"1,083",Black/AA,120,County Total,"123,442","29,085"
County: 02-AIKEN,30,Oak Grove,"1,083",White,931,County Total,"123,442","89,735"
County: 02-AIKEN,30,Oak Grove,"1,083",Asian,4,County Total,"123,442","1,006"
County: 02-AIKEN,30,Oak Grove,"1,083",Hispanic,23,County Total,"123,442","2,243"
County: 02-AIKEN,30,Oak Grove,"1,083",Native American,,County Total,"123,442",245
County: 02-AIKEN,30,Oak Grove,"1,083",Multiple,3,County Total,"123,442",397
County: 02-AIKEN,30,Oak Grove,"1,083",Other,1,County Total,"123,442",629
County: 02-AIKEN,30,Oak Grove,"1,083",Unknown,1,County Total,"123,442",102
County: 02-AIKEN,31,Perry,870,Black/AA,217,County Total,"123,442","29,085"
County: 02-AIKEN,31,Perry,870,White,640,County Total,"123,442","89,735"
County: 02-AIKEN,31,Perry,870,Asian,,County Total,"123,442","1,006"
County: 02-AIKEN,31,Perry,870,Hispanic,6,County Total,"123,442","2,243"
County: 02-AIKEN,31,Perry,870,Native American,,County Total,"123,442",245
County: 02-AIKEN,31,Perry,870,Multiple,3,County Total,"123,442",397
County: 02-AIKEN,31,Perry,870,Other,3,County Total,"123,442",629
County: 02-AIKEN,31,Perry,870,Unknown,1,County Total,"123,442",102
County: 02-AIKEN,32,Salley,693,Black/AA,355,County Total,"123,442","29,085"
County: 02-AIKEN,32,Salley,693,White,327,County Total,"123,442","89,735"
County: 02-AIKEN,32,Salley,693,Asian,4,County Total,"123,442","1,006"
County: 02-AIKEN,32,Salley,693,Hispanic,2,County Total,"123,442","2,243"
County: 02-AIKEN,32,Salley,693,Native American,2,County Total,"123,442",245
County: 02-AIKEN,32,Salley,693,Multiple,,County Total,"123,442",397
County: 02-AIKEN,32,Salley,693,Other,2,County Total,"123,442",629
County: 02-AIKEN,32,Salley,693,Unknown,1,County Total,"123,442",102
County: 02-AIKEN,33,Shaws Fork,731,Black/AA,108,County Total,"123,442","29,085"
County: 02-AIKEN,33,Shaws Fork,731,White,607,County Total,"123,442","89,735"
County: 02-AIKEN,33,Shaws Fork,731,Asian,2,County Total,"123,442","1,006"
County: 02-AIKEN,33,Shaws Fork,731,Hispanic,7,County Total,"123,442","2,243"
County: 02-AIKEN,33,Shaws Fork,731,Native American,2,County Total,"123,442",245
County: 02-AIKEN,33,Shaws Fork,731,Multiple,1,County Total,"123,442",397
County: 02-AIKEN,33,Shaws Fork,731,Other,4,County Total,"123,442",629
County: 02-AIKEN,33,Shaws Fork,731,Unknown,,County Total,"123,442",102
County: 02-AIKEN,34,Shiloh,"1,970",Black/AA,366,County Total,"123,442","29,085"
County: 02-AIKEN,34,Shiloh,"1,970",White,"1,540",County Total,"123,442","89,735"
County: 02-AIKEN,34,Shiloh,"1,970",Asian,9,County Total,"123,442","1,006"
County: 02-AIKEN,34,Shiloh,"1,970",Hispanic,36,County Total,"123,442","2,243"
County: 02-AIKEN,34,Shiloh,"1,970",Native American,3,County Total,"123,442",245
County: 02-AIKEN,34,Shiloh,"1,970",Multiple,5,County Total,"123,442",397
County: 02-AIKEN,34,Shiloh,"1,970",Other,11,County Total,"123,442",629
County: 02-AIKEN,34,Shiloh,"1,970",Unknown,,County Total,"123,442",102
County: 02-AIKEN,35,Six Points No. 35,"1,741",Black/AA,347,County Total,"123,442","29,085"
County: 02-AIKEN,35,Six Points No. 35,"1,741",White,"1,335",County Total,"123,442","89,735"
County: 02-AIKEN,35,Six Points No. 35,"1,741",Asian,14,County Total,"123,442","1,006"
County: 02-AIKEN,35,Six Points No. 35,"1,741",Hispanic,23,County Total,"123,442","2,243"
County: 02-AIKEN,35,Six Points No. 35,"1,741",Native American,3,County Total,"123,442",245
County: 02-AIKEN,35,Six Points No. 35,"1,741",Multiple,10,County Total,"123,442",397
County: 02-AIKEN,35,Six Points No. 35,"1,741",Other,9,County Total,"123,442",629
County: 02-AIKEN,35,Six Points No. 35,"1,741",Unknown,,County Total,"123,442",102
County: 02-AIKEN,36,Tabernacle,708,Black/AA,260,County Total,"123,442","29,085"
County: 02-AIKEN,36,Tabernacle,708,White,419,County Total,"123,442","89,735"
County: 02-AIKEN,36,Tabernacle,708,Asian,7,County Total,"123,442","1,006"
County: 02-AIKEN,36,Tabernacle,708,Hispanic,10,County Total,"123,442","2,243"
County: 02-AIKEN,36,Tabernacle,708,Native American,2,County Total,"123,442",245
County: 02-AIKEN,36,Tabernacle,708,Multiple,3,County Total,"123,442",397
County: 02-AIKEN,36,Tabernacle,708,Other,7,County Total,"123,442",629
County: 02-AIKEN,36,Tabernacle,708,Unknown,,County Total,"123,442",102
County: 02-AIKEN,37,Talatha,"1,993",Black/AA,451,County Total,"123,442","29,085"
County: 02-AIKEN,37,Talatha,"1,993",White,"1,491",County Total,"123,442","89,735"
County: 02-AIKEN,37,Talatha,"1,993",Asian,7,County Total,"123,442","1,006"
County: 02-AIKEN,37,Talatha,"1,993",Hispanic,27,County Total,"123,442","2,243"
County: 02-AIKEN,37,Talatha,"1,993",Native American,3,County Total,"123,442",245
County: 02-AIKEN,37,Talatha,"1,993",Multiple,5,County Total,"123,442",397
County: 02-AIKEN,37,Talatha,"1,993",Other,8,County Total,"123,442",629
County: 02-AIKEN,37,Talatha,"1,993",Unknown,1,County Total,"123,442",102
County: 02-AIKEN,38,Vaucluse,"2,112",Black/AA,449,County Total,"123,442","29,085"
County: 02-AIKEN,38,Vaucluse,"2,112",White,"1,505",County Total,"123,442","89,735"
County: 02-AIKEN,38,Vaucluse,"2,112",Asian,42,County Total,"123,442","1,006"
County: 02-AIKEN,38,Vaucluse,"2,112",Hispanic,80,County Total,"123,442","2,243"
County: 02-AIKEN,38,Vaucluse,"2,112",Native American,5,County Total,"123,442",245
County: 02-AIKEN,38,Vaucluse,"2,112",Multiple,8,County Total,"123,442",397
County: 02-AIKEN,38,Vaucluse,"2,112",Other,22,County Total,"123,442",629
County: 02-AIKEN,38,Vaucluse,"2,112",Unknown,1,County Total,"123,442",102
County: 02-AIKEN,39,Wagener,"2,041",Black/AA,683,County Total,"123,442","29,085"
County: 02-AIKEN,39,Wagener,"2,041",White,"1,322",County Total,"123,442","89,735"
County: 02-AIKEN,39,Wagener,"2,041",Asian,4,County Total,"123,442","1,006"
County: 02-AIKEN,39,Wagener,"2,041",Hispanic,14,County Total,"123,442","2,243"
County: 02-AIKEN,39,Wagener,"2,041",Native American,5,County Total,"123,442",245
County: 02-AIKEN,39,Wagener,"2,041",Multiple,5,County Total,"123,442",397
County: 02-AIKEN,39,Wagener,"2,041",Other,7,County Total,"123,442",629
County: 02-AIKEN,39,Wagener,"2,041",Unknown,1,County Total,"123,442",102
County: 02-AIKEN,40,Ward,"1,558",Black/AA,476,County Total,"123,442","29,085"
County: 02-AIKEN,40,Ward,"1,558",White,"1,033",County Total,"123,442","89,735"
County: 02-AIKEN,40,Ward,"1,558",Asian,3,County Total,"123,442","1,006"
County: 02-AIKEN,40,Ward,"1,558",Hispanic,34,County Total,"123,442","2,243"
County: 02-AIKEN,40,Ward,"1,558",Native American,3,County Total,"123,442",245
County: 02-AIKEN,40,Ward,"1,558",Multiple,4,County Total,"123,442",397
County: 02-AIKEN,40,Ward,"1,558",Other,5,County Total,"123,442",629
County: 02-AIKEN,40,Ward,"1,558",Unknown,,County Total,"123,442",102
County: 02-AIKEN,41,Warrenville,"1,883",Black/AA,278,County Total,"123,442","29,085"
County: 02-AIKEN,41,Warrenville,"1,883",White,"1,535",County Total,"123,442","89,735"
County: 02-AIKEN,41,Warrenville,"1,883",Asian,13,County Total,"123,442","1,006"
County: 02-AIKEN,41,Warrenville,"1,883",Hispanic,28,County Total,"123,442","2,243"
County: 02-AIKEN,41,Warrenville,"1,883",Native American,8,County Total,"123,442",245
County: 02-AIKEN,41,Warrenville,"1,883",Multiple,6,County Total,"123,442",397
County: 02-AIKEN,41,Warrenville,"1,883",Other,13,County Total,"123,442",629
County: 02-AIKEN,41,Warrenville,"1,883",Unknown,2,County Total,"123,442",102
County: 02-AIKEN,42,White Pond,782,Black/AA,297,County Total,"123,442","29,085"
County: 02-AIKEN,42,White Pond,782,White,471,County Total,"123,442","89,735"
County: 02-AIKEN,42,White Pond,782,Asian,1,County Total,"123,442","1,006"
County: 02-AIKEN,42,White Pond,782,Hispanic,5,County Total,"123,442","2,243"
County: 02-AIKEN,42,White Pond,782,Native American,3,County Total,"123,442",245
County: 02-AIKEN,42,White Pond,782,Multiple,4,County Total,"123,442",397
County: 02-AIKEN,42,White Pond,782,Other,1,County Total,"123,442",629
County: 02-AIKEN,42,White Pond,782,Unknown,,County Total,"123,442",102
County: 02-AIKEN,43,Windsor,"1,180",Black/AA,195,County Total,"123,442","29,085"
County: 02-AIKEN,43,Windsor,"1,180",White,896,County Total,"123,442","89,735"
County: 02-AIKEN,43,Windsor,"1,180",Asian,2,County Total,"123,442","1,006"
County: 02-AIKEN,43,Windsor,"1,180",Hispanic,72,County Total,"123,442","2,243"
County: 02-AIKEN,43,Windsor,"1,180",Native American,6,County Total,"123,442",245
County: 02-AIKEN,43,Windsor,"1,180",Multiple,3,County Total,"123,442",397
County: 02-AIKEN,43,Windsor,"1,180",Other,5,County Total,"123,442",629
County: 02-AIKEN,43,Windsor,"1,180",Unknown,1,County Total,"123,442",102
County: 02-AIKEN,44,Belvedere No. 44,"1,515",Black/AA,406,County Total,"123,442","29,085"
County: 02-AIKEN,44,Belvedere No. 44,"1,515",White,"1,052",County Total,"123,442","89,735"
County: 02-AIKEN,44,Belvedere No. 44,"1,515",Asian,8,County Total,"123,442","1,006"
County: 02-AIKEN,44,Belvedere No. 44,"1,515",Hispanic,36,County Total,"123,442","2,243"
County: 02-AIKEN,44,Belvedere No. 44,"1,515",Native American,3,County Total,"123,442",245
County: 02-AIKEN,44,Belvedere No. 44,"1,515",Multiple,3,County Total,"123,442",397
County: 02-AIKEN,44,Belvedere No. 44,"1,515",Other,6,County Total,"123,442",629
County: 02-AIKEN,44,Belvedere No. 44,"1,515",Unknown,1,County Total,"123,442",102
County: 02-AIKEN,45,Misty Lakes,"2,088",Black/AA,530,County Total,"123,442","29,085"
County: 02-AIKEN,45,Misty Lakes,"2,088",White,"1,501",County Total,"123,442","89,735"
County: 02-AIKEN,45,Misty Lakes,"2,088",Asian,12,County Total,"123,442","1,006"
County: 02-AIKEN,45,Misty Lakes,"2,088",Hispanic,24,County Total,"123,442","2,243"
County: 02-AIKEN,45,Misty Lakes,"2,088",Native American,,County Total,"123,442",245
County: 02-AIKEN,45,Misty Lakes,"2,088",Multiple,10,County Total,"123,442",397
County: 02-AIKEN,45,Misty Lakes,"2,088",Other,10,County Total,"123,442",629
County: 02-AIKEN,45,Misty Lakes,"2,088",Unknown,1,County Total,"123,442",102
County: 02-AIKEN,46,Six Points No. 46,"1,409",Black/AA,"1,184",County Total,"123,442","29,085"
County: 02-AIKEN,46,Six Points No. 46,"1,409",White,193,County Total,"123,442","89,735"
County: 02-AIKEN,46,Six Points No. 46,"1,409",Asian,1,County Total,"123,442","1,006"
County: 02-AIKEN,46,Six Points No. 46,"1,409",Hispanic,10,County Total,"123,442","2,243"
County: 02-AIKEN,46,Six Points No. 46,"1,409",Native American,3,County Total,"123,442",245
County: 02-AIKEN,46,Six Points No. 46,"1,409",Multiple,9,County Total,"123,442",397
County: 02-AIKEN,46,Six Points No. 46,"1,409",Other,5,County Total,"123,442",629
County: 02-AIKEN,46,Six Points No. 46,"1,409",Unknown,4,County Total,"123,442",102
County: 02-AIKEN,47,Aiken No. 47,"1,186",Black/AA,135,County Total,"123,442","29,085"
County: 02-AIKEN,47,Aiken No. 47,"1,186",White,"1,007",County Total,"123,442","89,735"
County: 02-AIKEN,47,Aiken No. 47,"1,186",Asian,11,County Total,"123,442","1,006"
County: 02-AIKEN,47,Aiken No. 47,"1,186",Hispanic,22,County Total,"123,442","2,243"
County: 02-AIKEN,47,Aiken No. 47,"1,186",Native American,,County Total,"123,442",245
County: 02-AIKEN,47,Aiken No. 47,"1,186",Multiple,1,County Total,"123,442",397
County: 02-AIKEN,47,Aiken No. 47,"1,186",Other,10,County Total,"123,442",629
County: 02-AIKEN,47,Aiken No. 47,"1,186",Unknown,,County Total,"123,442",102
County: 02-AIKEN,48,Hammond,"1,315",Black/AA,359,County Total,"123,442","29,085"
County: 02-AIKEN,48,Hammond,"1,315",White,921,County Total,"123,442","89,735"
County: 02-AIKEN,48,Hammond,"1,315",Asian,5,County Total,"123,442","1,006"
County: 02-AIKEN,48,Hammond,"1,315",Hispanic,20,County Total,"123,442","2,243"
County: 02-AIKEN,48,Hammond,"1,315",Native American,2,County Total,"123,442",245
County: 02-AIKEN,48,Hammond,"1,315",Multiple,2,County Total,"123,442",397
County: 02-AIKEN,48,Hammond,"1,315",Other,6,County Total,"123,442",629
County: 02-AIKEN,48,Hammond,"1,315",Unknown,,County Total,"123,442",102
County: 02-AIKEN,49,Willow Sprgs,"1,331",Black/AA,200,County Total,"123,442","29,085"
County: 02-AIKEN,49,Willow Sprgs,"1,331",White,"1,070",County Total,"123,442","89,735"
County: 02-AIKEN,49,Willow Sprgs,"1,331",Asian,3,County Total,"123,442","1,006"
County: 02-AIKEN,49,Willow Sprgs,"1,331",Hispanic,40,County Total,"123,442","2,243"
County: 02-AIKEN,49,Willow Sprgs,"1,331",Native American,3,County Total,"123,442",245
County: 02-AIKEN,49,Willow Sprgs,"1,331",Multiple,4,County Total,"123,442",397
County: 02-AIKEN,49,Willow Sprgs,"1,331",Other,10,County Total,"123,442",629
County: 02-AIKEN,49,Willow Sprgs,"1,331",Unknown,1,County Total,"123,442",102
County: 02-AIKEN,50,Breezy Hill,"2,939",Black/AA,897,County Total,"123,442","29,085"
County: 02-AIKEN,50,Breezy Hill,"2,939",White,"1,904",County Total,"123,442","89,735"
County: 02-AIKEN,50,Breezy Hill,"2,939",Asian,30,County Total,"123,442","1,006"
County: 02-AIKEN,50,Breezy Hill,"2,939",Hispanic,65,County Total,"123,442","2,243"
County: 02-AIKEN,50,Breezy Hill,"2,939",Native American,12,County Total,"123,442",245
County: 02-AIKEN,50,Breezy Hill,"2,939",Multiple,15,County Total,"123,442",397
County: 02-AIKEN,50,Breezy Hill,"2,939",Other,15,County Total,"123,442",629
County: 02-AIKEN,50,Breezy Hill,"2,939",Unknown,1,County Total,"123,442",102
County: 02-AIKEN,51,Midland Valley No. 51,"2,448",Black/AA,566,County Total,"123,442","29,085"
County: 02-AIKEN,51,Midland Valley No. 51,"2,448",White,"1,795",County Total,"123,442","89,735"
County: 02-AIKEN,51,Midland Valley No. 51,"2,448",Asian,35,County Total,"123,442","1,006"
County: 02-AIKEN,51,Midland Valley No. 51,"2,448",Hispanic,28,County Total,"123,442","2,243"
County: 02-AIKEN,51,Midland Valley No. 51,"2,448",Native American,4,County Total,"123,442",245
County: 02-AIKEN,51,Midland Valley No. 51,"2,448",Multiple,7,County Total,"123,442",397
County: 02-AIKEN,51,Midland Valley No. 51,"2,448",Other,13,County Total,"123,442",629
County: 02-AIKEN,51,Midland Valley No. 51,"2,448",Unknown,,County Total,"123,442",102
County: 02-AIKEN,52,Levels No. 52,"1,453",Black/AA,243,County Total,"123,442","29,085"
County: 02-AIKEN,52,Levels No. 52,"1,453",White,"1,126",County Total,"123,442","89,735"
County: 02-AIKEN,52,Levels No. 52,"1,453",Asian,27,County Total,"123,442","1,006"
County: 02-AIKEN,52,Levels No. 52,"1,453",Hispanic,36,County Total,"123,442","2,243"
County: 02-AIKEN,52,Levels No. 52,"1,453",Native American,3,County Total,"123,442",245
County: 02-AIKEN,52,Levels No. 52,"1,453",Multiple,11,County Total,"123,442",397
County: 02-AIKEN,52,Levels No. 52,"1,453",Other,6,County Total,"123,442",629
County: 02-AIKEN,52,Levels No. 52,"1,453",Unknown,1,County Total,"123,442",102
County: 02-AIKEN,53,Hollow Creek,"1,514",Black/AA,74,County Total,"123,442","29,085"
County: 02-AIKEN,53,Hollow Creek,"1,514",White,"1,373",County Total,"123,442","89,735"
County: 02-AIKEN,53,Hollow Creek,"1,514",Asian,31,County Total,"123,442","1,006"
County: 02-AIKEN,53,Hollow Creek,"1,514",Hispanic,15,County Total,"123,442","2,243"
County: 02-AIKEN,53,Hollow Creek,"1,514",Native American,,County Total,"123,442",245
County: 02-AIKEN,53,Hollow Creek,"1,514",Multiple,7,County Total,"123,442",397
County: 02-AIKEN,53,Hollow Creek,"1,514",Other,12,County Total,"123,442",629
County: 02-AIKEN,53,Hollow Creek,"1,514",Unknown,2,County Total,"123,442",102
County: 02-AIKEN,54,North Augusta No. 54,"1,303",Black/AA,545,County Total,"123,442","29,085"
County: 02-AIKEN,54,North Augusta No. 54,"1,303",White,668,County Total,"123,442","89,735"
County: 02-AIKEN,54,North Augusta No. 54,"1,303",Asian,12,County Total,"123,442","1,006"
County: 02-AIKEN,54,North Augusta No. 54,"1,303",Hispanic,66,County Total,"123,442","2,243"
County: 02-AIKEN,54,North Augusta No. 54,"1,303",Native American,1,County Total,"123,442",245
County: 02-AIKEN,54,North Augusta No. 54,"1,303",Multiple,2,County Total,"123,442",397
County: 02-AIKEN,54,North Augusta No. 54,"1,303",Other,9,County Total,"123,442",629
County: 02-AIKEN,54,North Augusta No. 54,"1,303",Unknown,,County Total,"123,442",102
